name,price,url,table_vals,description
Jack Daniels Black 700ml Gift Pack with 2 Glasses,77.5,https://www.paneco.com.sg/products/jack-daniels-single-barrel-2020-special-release-700ml-gift-pack-with-2-glasses,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
One of the most famous whiskey brands worldwide. Jack Daniel's is a light and sweet Tennessee whiskey, produced in the traditional method of Jack Daniel's distillery. The beverage undergoes the unique process of charcoal filtration, and is aged in single oak barrels. In 2006 Jack Daniel's Black Label took the first place from Johnnie Walker Red Label, and won the title ""best-selling whiskey in the world"".
                "
Jack Daniels Bottled in Bond Tennessee Whiskey 1L w/ Gift Box,96,https://www.paneco.com.sg/products/jack-daniels-bottled-in-bond-tennessee-whiskey-1l-w-gift-box,"{""Alcohol percentage"": ""50.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""Yes"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  In 1895, Jack began bottling his Tennessee Whiskey in his iconic square bottle. Two years after Jack’s decision, the government passed the Bottled in Bond Act. The Act certified the quality of any whiskey carrying an official designation on the bottle. To earn this distinction, a whiskey had to be distilled at a single distillery during a single distilling season, aged at least four years and be bottled at 100 proof. 120 years later, the Bottled in Bond Act is proof of America’s commitment to ensuring the quality of whiskey.
                "
Jack Daniels Gentleman Jack 1L,94.95,https://www.paneco.com.sg/products/jack-daniels-gentleman-jack,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Gentleman Jack of the Jack Daniel's house is a soft and refined whiskey Tennessee. Like the bourbon, it is produced from at least 51% corn, and is aged for at least two years in single oak barrels. Similar to the Jack Daniel's whiskey Tennessee and Single Barrel, Gentleman Jack also undergoes charcoal filtration. After the aging process and before bottling, the whiskey undergoes an additional filtering process – making it the only whiskey in the world that undergoes double charcoal filtration. Gentleman Jack has a full body, sweet flavors of fruits and spices, with a smooth and velvety finish. This bottle of whiskey even comes in a 1L bottle.
                "
Jack Daniels Gentleman Jack 750ml,74.7,https://www.paneco.com.sg/products/jack-daniels-gentleman-jack-750ml,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Gentleman Jack of the Jack Daniel's house is a soft and refined whiskey Tennessee. Like the bourbon, it is produced from at least 51% corn, and is aged for at least two years in single oak barrels. Similar to the Jack Daniel's whiskey Tennessee and Single Barrel, Gentleman Jack also undergoes charcoal filtration. After the aging process and before bottling, the whiskey undergoes an additional filtering process – making it the only whiskey in the world that undergoes double charcoal filtration. Gentleman Jack has a full body, sweet flavors of fruits and spices, with a smooth and velvety finish.
                "
Jack Daniels Legacy Edition 2 1L w/Gift Box,96,https://www.paneco.com.sg/products/jack-daniels-legacy-edition-2-1l-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""Yes"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Jack Daniel's Legacy Edition Series is a return to one of the first instances of Jack's iconic black label. It's a symbol to the enduring spirit, an ode to Mr. Jack's color of choice and, well, just a good bottle of whiskey. 
                "
Jack Daniels Master Distiller Series No.5 700ml w/Gift Box,79,https://www.paneco.com.sg/products/jack-daniels-master-distiller-series-no-5-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""Yes"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  The fifth release in Jack Daniel's Master Distiller Series. Series No.5 is dedicated to the former Master Distiller Frank Bobo who was in charge at Jack Daniels from 1966 to 1988. Frank was the Jack Daniel's master distiller from 1966 to 1988, and oversaw the continuing meteoric rise of the whiskey's popularity.
                "
Jack Daniels No. 27 Gold 700ml w/Gift Box,124.9,https://www.paneco.com.sg/products/jack-daniels-no-27-gold-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""Yes"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Jack Daniel’s No. 27 Gold is crafted to the same uncompromising standards as Old No. 7, but then twice charcoal mellowed to be luxuriously smooth and extra matured in golden-hued maple barrels for a rich, warm finish. 
                "
Jack Daniels Red Dog Saloon 700ml,86.65,https://www.paneco.com.sg/products/jack-daniels-red-dog-saloon-700ml,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  This special edition bottling of Jack Daniel's Tennessee Whiskey celebrates the 125th anniversary of the Red Dog Saloon, which was opened by Mr. Daniel himself in Lynchburg - the same town in which his whiskey is distilled.
                "
Jack Daniels Sinatra Select Tennessee Whiskey 1L w/ Gift Box,218,https://www.paneco.com.sg/products/jack-daniels-sinatra-select-tennessee-whiskey-1l-w-gift-box,"{""Alcohol percentage"": ""45.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""Yes"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Sinatra Select pays tribute to Jack’s biggest fan: Frank Sinatra. Made with our unique “Sinatra Barrels” that have deep grooves specially carved into their staves to expose the whiskey to extra layers of toasted oak. This added exposure imparts a rich amber color, bold character, and pleasant smokiness, punctuated by an incredibly smooth vanilla finish. 
                "
Jack Daniels Single Barrel Rye 750ml w/Gift Box,109.5,https://www.paneco.com.sg/products/jack-daniels-single-barrel-rye-750ml-w-gift-box,"{""Alcohol percentage"": ""47.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""Yes"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Jack Daniel’s with a unique 70% rye grain bill. Complex flavors of ripe fruit mingle with light toasted oak notes to create a taste rich with spice and a pleasant lingering finish.
                "
Jack Daniels Single Barrel Select 750ml w/Gift Box,85.5,https://www.paneco.com.sg/products/jack-daniels-single-barrel-select-w-gift-box,"{""Alcohol percentage"": ""47.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""Yes"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
Bottled at 94-proof, Single Barrel Select layers subtle notes of caramel and spice with bright fruit notes and sweet aromatics for a Tennessee Whiskey with one-of-a-kind flavor.Made with corn, rye, barley malt and iron-free water from our limestone Cave
Spring. Twice distilled, charcoal mellowed, matured in new, charred, white oak
barrels on the upper floors of selected warehouses. Selected and tasted by Master Distiller Jeff Arnett and a small team of expert whiskey tasters. Crafted by the Jack Daniel Distillery in Lynchburg, Tennessee.
                "
Jack Daniels Tennessee Fire 1L,78.65,https://www.paneco.com.sg/products/jack-daniels-tennessee-fire-1l,"{""Alcohol percentage"": ""35.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Sometimes, mixing fire and whiskey is a good thing. Our Tennessee Fire blends warm cinnamon liqueur with the bold character of Jack Daniel’s Old No. 7 for a classic spirit with a surprisingly smooth finish.
                "
Jack Daniels White Rabbit Saloon 700ml,86.65,https://www.paneco.com.sg/products/jack-daniels-white-rabbit-saloon-700ml,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  This special edition honors Mr. Jack’s opening of the White Rabbit Saloon formerly located in Lynchburg’s town square. The saloon was a favorite Lynchburg gathering place where he and his friends could spend time together and enjoy a glass of Mr. Jack's fine Tennessee sipping whiskey.
                "
Jameson Black Barrel 1L w/Gift Box,124.5,https://www.paneco.com.sg/products/jameson-black-barrel-1l-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""John Jameson"", ""Gift box"": ""Yes"", ""Country of origin"": ""Ireland""}","
Jameson Black Barrel is a tribute to the cooper’s method of charring barrels. Charring is an age old method for invigorating barrels, but these days we use double charred barrels by choice rather than through necessity. Time spent maturing in these barrels lends this whiskey intensified notes of vanilla sweetness and caramel, alongside toasted wood, fruit, and warm spice. A triple distilled blend of ‘small batch’ grain and traditional Irish pot still whiskeys, Jameson Black Barrel reveals untold richness and complexity. Every barrel contains secrets; the trick is coaxing them out.A triple distilled, twice charred, one of a kind.
                "
Jameson Caskmates 700ml,72,https://www.paneco.com.sg/products/jameson-caskmates-700ml,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""John Jameson"", ""Gift box"": ""Yes"", ""Country of origin"": ""Ireland""}","
Two heads are said to be better than one, and this whiskey adds serious weight to that argument. Emerging from a conversation between our head distiller and the head brewer of Cork’s Franciscan Well Brewery, Jameson Caskmates has been finished in stout-seasoned whiskey casks. While our triple-distilled smoothness is very much intact, notes of cocoa, coffee and butterscotch confirm the stout influence.Caskmates is a head-turning, modern Irish whiskey.
                "
Jameson Cooper's Croze 700ml w/Gift Box,103,https://www.paneco.com.sg/products/james-coopers-croze-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""John Jameson"", ""Gift box"": ""Yes"", ""Country of origin"": ""Ireland""}","
Our 5th generation Head Cooper, Ger Buckley, knows everything there is to know about wood, casks, butts and barrels. To celebrate his passion for Coopering, we have created The Cooper’s Croze, the first of the Whiskey Makers Series to launch in the U.S. Focusing on the profound influence the wood yields on a whiskey’s character, The Cooper’s Croze uses virgin American oak, seasoned bourbon and Iberian sherry barrels.The whiskey’s namesake – the croze – is named after Ger’s favorite tool, an implement used to make the groove into which the head of the cask or barrel is positioned.
                "
Jim Beam Black Extra Aged 750ml,59,https://www.paneco.com.sg/products/jim-beam-black-extra-aged-750ml,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Jim Beam"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Premium 86-proof, extra-aged bourbon ages years longer in white oak barrels than original Jim Beam. It’s those extra years of aging that give Jim Beam Black its full-bodied flavor with smooth caramel and warm oak notes.
                "
Jim Beam Black Triple Aged 6 Year 1L,69,https://www.paneco.com.sg/products/jim-beam-black-triple-aged-6-year-1l,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Jim Beam"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
Jim Beam Black, the 'triple-aged' statement refers not to three different types of cask (as that would not be allowed under bourbon regulations) but to the 6 year old age statement, which is three times the minimum maturation period for straight bourbon.
"
Jim Beam Black Triple Aged 6 Year 750ml,57,https://www.paneco.com.sg/products/jim-beam-black-6-year-750ml,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Jim Beam"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  A classic bourbon whiskey, produced in Kentucky, USA, since 1795. Black Jim Beam is the premium version of the whiskey manufactured by the company. The beverage is produced from carefully selected, high-quality cereals, aged for 8 years in traditional oak barrels, and includes light smoky flavors of caramel and a woody aroma.
                "
